days,United Kingdom,"Korea, South",Italy,Sweden,Spain,Ecuador,Germany,France,Norway,Denmark,USA,New York
81,599.2151636309789,2.1913920857638343,540.6275805119736,467.716221602232,580.5050288893644,220.37996545768564,104.7930361483291,443.51978381366206,44.25436965414652,102.77296360485269,342.52911287773804,1501.1936735302893
82,600.3553976010662,2.1992747911083086,541.4533443435178,470.0079713033081,580.5050288893644,223.02820955670694,105.0325083515931,444.7634694222236,44.440312383785795,102.77296360485269,345.31580482824006,1503.9789117676314
83,601.1698504368429,2.2071574964527825,542.972749793559,477.7799920286967,580.5050288893644,224.29476108232583,105.1642180633883,445.4236975847932,44.440312383785795,102.77296360485269,347.99309556803536,1507.460459564309
84,605.4050051828817,2.2071574964527825,544.260941370768,479.6731765643683,580.5264284185748,226.19458837075416,105.2839541650203,446.1299881773096,44.440312383785795,102.77296360485269,350.4910898791724,1510.7927981697005
85,609.0330223604324,2.2071574964527825,546.1932287365813,483.6588282184137,580.6334260646266,228.5549798503166,105.3797430463259,446.6059666200924,44.998140572703605,102.94627383015599,352.770281768896,1513.528300009947
86,611.2690656004738,2.2071574964527825,547.3492981007432,485.65165404543643,580.654825593837,230.68508923431202,105.4515847073051,446.80557048319486,44.998140572703605,103.46620450606586,353.6758806797462,1517.5072117775787
87,614.260328742781,2.2071574964527825,548.7861271676301,485.65165404543643,580.6762251230473,235.2907311456534,105.6072416394267,447.6193400789203,44.998140572703605,103.46620450606586,354.86409938492204,1520.19297722073
88,616.9406189841552,2.215040201797257,550.6193228736581,487.34555599840576,580.6976246522577,239.26309729418537,105.97842355448591,448.90908811742844,44.998140572703605,103.63951473136916,357.41375537889286,1522.1824331045457
89,617.4737153857544,2.215040201797257,551.8579686209745,492.1283379832603,580.6976246522577,239.26309729418537,106.26579019840273,449.26223341368666,44.998140572703605,103.63951473136916,359.69598619113606,1524.1718889883616
90,618.0364282541093,2.222922907141731,552.8488852188275,502.2917497010761,580.6976246522577,243.1203223949338,106.40947352036113,449.6767952832071,44.998140572703605,103.63951473136916,361.8353876449566,1526.0618720779864
91,621.486746631127,2.222922907141731,553.7572254335261,503.4874451972898,580.6976246522577,243.1203223949338,106.50526240166673,450.1067112960432,45.18408330234288,103.98613518197574,363.8775435781489,1528.0015915647068
92,624.2114615726343,2.222922907141731,554.9298100743188,508.66879234754884,580.6976246522577,246.0564191134139,106.50526240166673,450.475210735617,45.37002603198215,103.98613518197574,365.73128631512407,1530.2397294339996
93,626.2105730786317,2.222922907141731,556.3831544178365,509.0673575129534,580.6976246522577,246.0564191134139,106.55315684231954,450.582689738826,45.37002603198215,103.98613518197574,366.5062115576301,1532.676812891674
94,628.7723974529838,2.222922907141731,557.7869529314617,509.26664009565565,580.6976246522577,250.02878526194587,106.73276099476753,451.02795989497764,45.37002603198215,103.98613518197574,367.7400141006005,1533.8207500248682
95,630.6678513253369,2.222922907141731,558.9760528488853,510.36269430051817,580.6976246522577,253.65572826712722,106.90039153705234,452.70156151637514,45.37002603198215,104.33275563258233,370.283592249532,1536.0588878941608
96,631.3046053605805,2.222922907141731,559.851362510322,514.2487046632125,580.6976246522577,254.69199769717903,107.04407485901075,453.1314775292112,46.11379695053923,104.50606585788562,372.584056596893,1538.5457077489305
97,631.5267288612469,2.222922907141731,560.9248554913295,519.031486648067,580.6976246522577,254.97985031663788,107.34341511309076,453.5613935420473,46.11379695053923,104.50606585788562,379.9443269394403,1540.3362180443648
98,635.6730342070191,2.222922907141731,562.2295623451693,521.1239537664409,580.6976246522577,259.18249856073686,107.37933594358036,453.7763515484653,46.299739680178504,104.50606585788562,381.78287506381736,1541.878046354322
99,637.9535021471938,2.2308056124862055,563.4021469859621,526.1060183339977,580.6976246522577,260.62176165803106,107.37933594358036,453.99130955488334,46.299739680178504,104.67937608318891,383.26890817591715,1543.270665472993
100,640.1599289204797,2.2308056124862055,564.2774566473988,526.1060183339977,605.927669591269,263.44271732872767,107.47512482488595,454.0834344147768,46.299739680178504,104.67937608318891,383.9982495806287,1545.558539739381
101,642.8846438619872,,565.2023121387283,526.1060183339977,606.0774662957415,267.06966033390904,107.64275536717076,454.40587142440387,46.299739680178504,104.67937608318891,385.0649113850193,1547.050631652243
102,644.3654671997631,,566.4905037159373,529.0952570745317,606.0988658249519,270.5814622913068,107.70262341798676,455.28105759339155,46.299739680178504,104.85268630849221,387.2559745216736,1548.6421963592957
103,644.8985636013623,,567.2171758876962,531.3870067756078,606.1202653541623,274.5538284398388,107.83433312978197,455.4192448832317,46.299739680178504,104.85268630849221,389.3011693773855,1548.9406147418679
104,645.2687694358063,,567.6465730800991,535.0737345555999,606.1416648833726,,107.88222757043476,455.7109736062276,46.48568240981778,105.0259965337955,391.4223372960883,1580.4237541032526
105,647.5640456093588,,568.2080924855492,539.1590275009964,606.1844639417933,,108.00196367206676,456.0948271891169,46.67162513945705,105.0259965337955,393.3398974059757,1581.1698000596834
106,650.1702946838442,,568.9182493806771,540.0557991231567,606.2486625294243,,,456.07947304580136,46.67162513945705,105.0259965337955,394.0753166557265,1582.3137371928776
107,651.4882274544647,,570.0082576383155,540.0557991231567,606.4198587631073,,,456.07947304580136,46.67162513945705,105.0259965337955,,1583.4079379289763
108,653.5021471938397,,570.784475639967,,606.4840573507383,,,456.57080563189976,46.67162513945705,,,1584.6016114592658
109,654.4942988301495,,571.5937241948803,,606.526856409159,,,456.9853675014202,,,,
110,,,571.9900908340215,,606.5910549967901,,,457.24638793778496,,,,
111,,,572.3699421965318,,606.7836507596834,,,457.461345944203,,,,
